user_id,churned,days_since_last_trip_x,days_since_last_session,trips_last_7_days,trips_last_30_days_x,trips_last_60_days,trips_last_90_days,monetary_total_x,monetary_avg,trips_lifetime,monetary_last_30d,days_since_last_trip_y,trips_last_30_days_y,monetary_total_y,recency_score,frequency_score,monetary_score,rfm_score_combined,avg_trip_duration,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,rainy_ride_ratio,preferred_payment_encoded,avg_driver_rating_received,avg_driver_received,sessions_last_30d,sessions_last_60d,avg_time_on_app,avg_pages_visited,session_conversion_rate,engagement_score,account_age_days,r30,p30,activity_trend,activity_ratio,unique_active_days,was_referred,avg_rating_given,loyalty_encoded,city_encoded
R09019,0,29,0.0,0,1,4,7,445.98,23.47,19,47.52,29,1,445.98,1,3,4,8,32.95,18.62,1.14,0.32,0.58,0.37,0.16,0,4.189,4.189,4.0,4.0,37.75,2.75,0.25,103.81,595,1.0,3.0,-2.0,0.33,19,1,4.6,0,1
R09020,0,24,0.0,0,1,1,2,408.38,20.42,20,11.67,24,1,408.38,2,3,4,9,32.1,16.46,1.18,0.15,0.45,0.5,0.15,0,4.105,4.105,7.0,7.0,51.29,3.57,0.0,183.11,612,1.0,0.0,1.0,1.0,18,1,4.8,0,1
R09021,0,9,0.0,0,3,6,7,591.32,21.9,27,33.83,9,3,591.32,3,5,5,13,32.81,16.26,1.19,0.67,0.3,0.37,0.26,0,4.126,4.126,3.0,3.0,23.67,3.33,0.0,78.82,107,3.0,3.0,0.0,1.0,26,1,4.4,2,1
R09022,1,84,0.0,0,0,0,1,298.33,18.65,16,0.0,84,0,298.33,1,1,2,4,29.25,15.06,1.16,0.44,0.38,0.5,0.38,0,4.131,4.131,2.0,2.0,64.5,3.5,0.0,225.75,105,0.0,0.0,0.0,0.0,15,0,4.4,0,2
R09023,0,2,0.0,1,4,6,10,469.48,19.56,24,65.355,2,4,469.48,5,5,5,15,35.54,15.87,1.18,0.21,0.46,0.29,0.29,0,4.404,4.404,4.0,4.0,119.75,2.75,0.0,329.31,496,4.0,2.0,2.0,2.0,23,0,4.5,1,1
R09024,0,6,0.0,1,1,3,3,152.4,16.93,9,49.114,6,1,152.4,4,3,1,8,41.0,15.21,1.03,0.67,0.33,0.33,0.22,0,4.667,4.667,1.0,1.0,124.0,2.0,0.0,248.0,632,1.0,2.0,-1.0,0.5,9,0,4.0,0,0
R09025,0,11,0.0,0,2,4,5,258.11,14.34,18,15.219999999999999,11,2,258.11,3,4,1,8,35.0,13.48,1.04,0.17,0.17,0.28,0.06,0,3.983,3.983,4.0,4.0,396.5,2.25,0.0,892.12,637,2.0,2.0,0.0,1.0,17,1,4.9,0,0
R09026,0,6,0.0,1,2,5,5,272.2,18.15,15,26.131999999999998,6,2,272.2,4,4,1,9,35.93,15.57,1.1,0.4,0.27,0.2,0.13,0,4.127,4.127,5.0,5.0,245.2,1.6,0.0,392.32,585,2.0,3.0,-1.0,0.67,15,1,3.4,1,0
R09027,0,74,0.0,0,0,0,2,170.87,17.09,10,0.0,74,0,170.87,1,1,1,3,29.1,14.88,1.03,0.4,0.4,0.1,0.1,0,4.5,4.5,6.0,6.0,50.33,4.0,0.0,201.32,622,0.0,0.0,0.0,0.0,10,1,3.8,1,2
R09030,0,0,0.0,1,2,3,5,388.52,16.19,24,22.39,0,2,388.52,5,4,3,12,30.88,14.34,1.1,0.29,0.33,0.33,0.17,0,3.992,3.992,3.0,3.0,97.67,3.67,0.33,358.45,508,2.0,1.0,1.0,2.0,24,1,5.0,1,1
R09031,0,6,0.0,1,2,3,7,259.44,17.3,15,49.153999999999996,6,2,259.44,4,4,1,9,34.33,14.91,1.11,0.2,0.07,0.27,0.13,0,3.933,3.933,3.0,3.0,63.33,3.33,0.0,210.89,627,2.0,1.0,1.0,2.0,15,0,4.3,1,2
R09032,0,4,0.0,1,2,5,6,433.95,17.36,25,25.578000000000003,4,2,433.95,4,4,4,12,36.52,13.94,1.16,0.6,0.28,0.32,0.2,0,4.168,4.168,6.0,6.0,136.0,3.17,0.17,431.12,533,2.0,3.0,-1.0,0.67,25,0,5.0,2,0
R09033,0,0,0.0,2,3,5,7,516.64,21.53,24,66.67,0,3,516.64,5,5,5,15,33.79,17.32,1.19,0.21,0.5,0.33,0.12,0,4.192,4.192,3.0,3.0,24.0,3.0,0.0,72.0,616,3.0,2.0,1.0,1.5,24,1,4.9,0,1
R09034,0,13,0.0,0,2,4,8,305.8,13.9,22,34.638000000000005,13,2,305.8,3,4,2,9,34.36,12.56,1.07,0.23,0.09,0.32,0.18,0,4.182,4.182,4.0,4.0,59.0,2.75,0.0,162.25,424,2.0,2.0,0.0,1.0,20,0,4.4,0,0
R09035,0,6,0.0,1,3,7,7,452.9,15.62,29,75.788,6,3,452.9,4,5,4,13,35.52,14.13,1.07,0.21,0.24,0.34,0.17,0,4.472,4.472,6.0,6.0,21.67,3.5,0.33,75.84,468,3.0,4.0,-1.0,0.75,28,0,5.0,0,0
R09037,1,9,0.0,0,4,6,9,455.24,21.68,21,95.743,9,4,455.24,3,5,4,12,34.57,16.97,1.18,0.52,0.38,0.19,0.19,0,4.181,4.181,6.0,6.0,44.67,3.83,0.5,171.09,355,4.0,2.0,2.0,2.0,21,1,4.8,3,0
R09038,0,19,0.0,0,1,3,4,177.95,19.77,9,13.76,19,1,177.95,2,3,1,6,30.67,14.9,1.24,0.33,0.44,0.22,0.44,0,4.1,4.1,5.0,5.0,20.6,2.8,0.0,57.68,115,1.0,2.0,-1.0,0.5,9,0,5.0,0,1
R09039,0,43,0.0,0,0,2,3,311.6,16.4,19,0.0,43,0,311.6,1,1,2,4,35.21,13.63,1.14,0.58,0.21,0.32,0.21,0,3.911,3.911,9.0,9.0,44.56,3.0,0.44,133.68,596,0.0,2.0,-2.0,0.0,19,1,4.5,3,0
R09040,0,11,0.0,0,1,4,7,453.83,15.65,29,9.61,11,1,453.83,3,3,4,10,33.28,13.68,1.09,0.48,0.38,0.24,0.24,0,4.097,4.097,7.0,7.0,110.71,3.0,0.43,332.13,465,1.0,3.0,-2.0,0.33,28,0,4.6,3,2
R09041,0,2,0.0,1,4,6,7,463.34,18.53,25,75.61500000000001,2,4,463.34,5,5,5,15,30.96,15.29,1.16,0.2,0.12,0.28,0.2,0,3.98,3.98,3.0,3.0,126.0,1.67,0.33,210.42,106,4.0,2.0,2.0,2.0,24,0,4.2,0,0
R09042,0,2,0.0,1,2,4,5,381.1,19.06,20,42.946,2,2,381.1,5,4,3,12,24.0,15.03,1.19,0.25,0.1,0.3,0.3,0,4.125,4.125,4.0,4.0,95.75,3.0,0.0,287.25,341,2.0,2.0,0.0,1.0,19,0,4.3,1,0
R09043,0,19,0.0,0,4,4,7,210.5,16.19,13,80.68299999999999,19,4,210.5,2,5,1,8,30.15,14.15,1.1,0.31,0.31,0.31,0.15,0,4.546,4.546,6.0,6.0,25.67,2.0,0.17,51.34,168,4.0,0.0,4.0,4.0,12,0,5.0,0,1
R09044,0,18,0.0,0,4,5,6,467.44,16.69,28,85.91,18,4,467.44,2,5,5,12,31.82,14.78,1.05,0.61,0.29,0.39,0.14,0,4.207,4.207,5.0,5.0,61.8,2.4,0.6,148.32,559,4.0,1.0,3.0,4.0,26,1,4.8,2,2
R09045,0,31,0.0,0,0,4,5,341.3,18.96,18,0.0,31,0,341.3,1,1,2,4,34.28,15.28,1.13,0.5,0.56,0.33,0.17,0,4.206,4.206,6.0,6.0,39.83,2.5,0.33,99.57,152,0.0,4.0,-4.0,0.0,16,0,3.9,0,1
R09046,0,21,0.0,0,1,2,3,478.23,22.77,21,19.44,21,1,478.23,2,3,5,10,26.05,16.94,1.22,0.29,0.52,0.33,0.33,0,3.981,3.981,6.0,6.0,87.17,2.67,0.33,232.74,64,1.0,1.0,0.0,1.0,21,0,5.0,1,1
R09048,0,9,0.0,0,3,4,5,323.9,16.2,20,30.919999999999998,9,3,323.9,3,5,2,10,29.1,13.97,1.12,0.15,0.4,0.3,0.15,0,4.37,4.37,5.0,5.0,378.0,3.0,0.2,1134.0,385,3.0,1.0,2.0,3.0,19,0,4.9,0,1
R09049,0,27,0.0,0,1,3,6,287.47,15.13,19,11.319,27,1,287.47,2,3,1,6,34.63,13.54,1.08,0.26,0.21,0.47,0.11,0,4.358,4.358,4.0,4.0,47.5,3.5,0.0,166.25,538,1.0,2.0,-1.0,0.5,19,0,3.4,0,2
R09050,1,20,0.0,0,1,4,5,401.24,18.24,22,11.79,20,1,401.24,2,3,4,9,36.68,14.92,1.14,0.23,0.55,0.18,0.14,0,4.086,4.086,4.0,4.0,37.0,1.75,0.0,64.75,506,1.0,3.0,-2.0,0.33,21,0,4.1,0,1
R09051,0,2,0.0,1,3,4,8,312.82,15.64,20,46.81,2,3,312.82,5,5,2,12,36.05,13.85,1.09,0.15,0.45,0.35,0.05,0,4.08,4.08,3.0,3.0,38.67,3.67,0.0,141.92,158,3.0,1.0,2.0,3.0,19,1,4.0,0,1
R09052,0,31,0.0,0,0,2,6,399.37,18.15,22,0.0,31,0,399.37,1,1,4,6,30.55,15.57,1.13,0.23,0.68,0.18,0.18,0,4.191,4.191,5.0,5.0,25.2,2.8,0.0,70.56,241,0.0,2.0,-2.0,0.0,22,0,3.8,0,1
R09053,0,1,0.0,1,2,3,3,334.47,22.3,15,60.0,1,2,334.47,5,4,2,11,36.67,16.66,1.25,0.27,0.07,0.33,0.47,0,4.08,4.08,4.0,4.0,428.5,2.25,0.0,964.12,588,2.0,1.0,1.0,2.0,14,0,4.1,1,0
R09054,0,31,0.0,0,0,2,4,352.32,22.02,16,0.0,31,0,352.32,1,1,3,5,34.12,16.14,1.26,0.44,0.56,0.25,0.19,0,4.356,4.356,6.0,6.0,30.67,2.67,0.67,81.89,430,0.0,2.0,-2.0,0.0,16,0,5.0,2,1
R09055,0,4,0.0,1,2,3,5,340.03,17.0,20,31.090000000000003,4,2,340.03,4,4,2,10,30.65,14.19,1.12,0.45,0.35,0.25,0.2,0,4.125,4.125,4.0,4.0,26.0,2.75,0.0,71.5,311,2.0,1.0,1.0,2.0,19,0,4.4,0,1
R09056,0,14,0.0,0,2,2,4,594.67,21.24,28,38.19,14,2,594.67,3,4,5,12,36.75,16.73,1.18,0.36,0.25,0.32,0.32,0,4.282,4.282,4.0,4.0,397.25,2.5,0.0,993.12,649,2.0,0.0,2.0,2.0,28,0,4.6,0,2
R09057,0,19,0.0,0,1,2,2,236.06,16.86,14,10.64,19,1,236.06,2,3,1,6,30.64,14.03,1.13,0.64,0.36,0.29,0.21,0,4.214,4.214,7.0,7.0,24.57,2.14,0.29,52.58,155,1.0,1.0,0.0,1.0,14,0,4.3,2,1
R09058,0,17,0.0,0,1,4,5,237.66,18.28,13,8.88,17,1,237.66,2,3,1,6,32.08,15.07,1.15,0.23,0.46,0.15,0.38,0,4.208,4.208,4.0,4.0,17.75,2.5,0.0,44.38,721,1.0,3.0,-2.0,0.33,13,0,4.2,0,1
R09059,0,8,0.0,0,1,3,4,556.07,21.39,26,56.321000000000005,8,1,556.07,4,3,5,12,29.62,17.05,1.16,0.35,0.38,0.31,0.27,0,4.192,4.192,3.0,3.0,63.67,2.33,0.0,148.35,369,1.0,2.0,-1.0,0.5,24,1,4.3,1,2
R09060,0,8,0.0,0,4,5,7,393.5,21.86,18,60.852000000000004,8,4,393.5,4,5,3,12,26.44,16.08,1.26,0.33,0.17,0.39,0.17,0,3.956,3.956,5.0,5.0,16.0,2.8,0.2,44.8,381,4.0,1.0,3.0,4.0,18,0,4.7,0,0
R09061,0,36,0.0,0,0,3,6,491.1,18.19,27,0.0,36,0,491.1,1,1,5,7,34.26,14.81,1.14,0.52,0.48,0.37,0.3,0,4.022,4.022,6.0,6.0,16.67,2.33,0.17,38.84,479,0.0,3.0,-3.0,0.0,27,1,4.5,2,1
R09062,0,23,0.0,0,1,3,8,458.94,19.12,24,12.738,23,1,458.94,2,3,4,9,28.54,15.5,1.14,0.38,0.29,0.25,0.21,0,4.096,4.096,8.0,8.0,138.62,2.5,0.0,346.55,604,1.0,2.0,-1.0,0.5,23,0,4.0,0,2
R09063,0,1,0.0,1,3,5,7,473.02,20.57,23,48.098,1,3,473.02,5,5,5,15,31.61,16.34,1.16,0.3,0.22,0.3,0.3,0,4.13,4.13,5.0,5.0,25.8,1.8,0.2,46.44,631,3.0,2.0,1.0,1.5,23,0,3.9,1,0
R09064,0,32,0.0,0,0,6,8,456.26,20.74,22,0.0,32,0,456.26,1,1,4,6,26.45,16.84,1.16,0.45,0.18,0.27,0.32,0,4.323,4.323,5.0,5.0,51.0,2.8,0.2,142.8,430,0.0,6.0,-6.0,0.0,22,0,4.3,1,0
R09065,1,13,0.0,0,1,5,5,375.91,16.34,23,18.083,13,1,375.91,3,3,3,9,32.09,14.27,1.1,0.26,0.3,0.35,0.17,0,4.178,4.178,6.0,6.0,147.0,2.17,0.0,318.99,702,1.0,4.0,-3.0,0.25,20,0,4.5,0,0
R09067,0,4,0.0,1,2,3,7,292.65,19.51,15,46.123999999999995,4,2,292.65,4,4,2,10,28.93,14.86,1.2,0.6,0.33,0.2,0.07,0,3.947,3.947,6.0,6.0,151.67,3.33,0.17,505.06,534,2.0,1.0,1.0,2.0,14,0,4.1,0,2
R09068,0,7,0.0,0,4,6,7,520.12,21.67,24,141.992,7,4,520.12,4,5,5,14,28.08,15.51,1.23,0.75,0.5,0.25,0.33,0,4.167,4.167,5.0,5.0,14.4,2.8,0.6,40.32,714,4.0,2.0,2.0,2.0,23,0,4.2,2,1
R09069,0,6,0.0,1,1,3,4,457.06,18.28,25,11.58,6,1,457.06,4,3,4,11,29.88,15.47,1.13,0.56,0.32,0.28,0.28,0,4.296,4.296,4.0,4.0,59.5,4.0,0.75,238.0,254,1.0,2.0,-1.0,0.5,25,0,3.6,3,2
R09070,0,0,0.0,1,1,4,7,463.48,16.55,28,9.1,0,1,463.48,5,3,5,13,35.96,13.68,1.11,0.29,0.25,0.21,0.07,0,4.225,4.225,2.0,2.0,47.5,5.0,0.0,237.5,619,1.0,3.0,-2.0,0.33,27,1,4.3,0,2
R09071,0,5,0.0,1,4,6,7,356.87,17.84,20,108.584,5,4,356.87,4,5,3,12,25.65,15.26,1.09,0.35,0.55,0.35,0.15,0,4.22,4.22,9.0,9.0,136.67,3.0,0.0,410.01,105,4.0,2.0,2.0,2.0,19,0,5.0,0,1
R09072,0,3,0.0,1,2,2,5,341.07,20.06,17,34.31400000000001,3,2,341.07,5,4,2,11,38.47,15.53,1.18,0.47,0.18,0.47,0.35,0,4.059,4.059,7.0,7.0,35.29,2.86,0.14,100.93,393,2.0,0.0,2.0,2.0,15,1,4.6,0,0
R09074,0,16,0.0,0,1,3,8,498.82,17.81,28,13.2,16,1,498.82,3,3,5,11,26.32,14.68,1.12,0.46,0.46,0.25,0.25,0,4.018,4.018,3.0,3.0,29.67,3.33,0.0,98.8,530,1.0,2.0,-1.0,0.5,27,0,3.9,2,1
R09075,1,5,0.0,1,1,2,2,340.22,21.26,16,18.738,5,1,340.22,4,3,2,9,26.69,15.73,1.18,0.38,0.25,0.56,0.12,0,4.094,4.094,4.0,4.0,98.0,4.25,0.0,416.5,460,1.0,1.0,0.0,1.0,16,0,4.5,0,0
R09076,0,32,0.0,0,0,1,3,322.45,21.5,15,0.0,32,0,322.45,1,1,2,4,35.33,16.09,1.27,0.4,0.4,0.2,0.33,0,3.973,3.973,2.0,2.0,46.5,1.0,0.0,46.5,531,0.0,1.0,-1.0,0.0,15,0,4.4,0,0
R09077,0,5,0.0,1,3,6,7,491.13,22.32,22,55.86,5,3,491.13,4,5,5,14,32.68,17.19,1.19,0.36,0.41,0.14,0.05,0,4.009,4.009,5.0,5.0,52.2,3.8,0.2,198.36,669,3.0,3.0,0.0,1.0,20,0,3.7,0,1
R09078,0,8,0.0,0,2,6,10,445.1,17.8,25,26.317,8,2,445.1,4,4,4,12,24.68,14.54,1.15,0.28,0.24,0.16,0.4,0,4.132,4.132,8.0,8.0,61.88,2.88,0.0,178.21,504,2.0,4.0,-2.0,0.5,25,0,4.5,0,0
R09079,0,24,0.0,0,1,2,3,427.39,21.37,20,23.88,24,1,427.39,2,3,4,9,30.65,15.94,1.23,0.4,0.5,0.45,0.25,0,4.395,4.395,7.0,7.0,72.0,2.71,0.0,195.12,596,1.0,1.0,0.0,1.0,19,0,4.4,0,1
R09080,0,45,0.0,0,0,2,4,368.5,21.68,17,0.0,45,0,368.5,1,1,3,5,33.71,15.85,1.2,0.24,0.24,0.47,0.29,0,4.165,4.165,5.0,5.0,74.6,2.4,0.0,179.04,328,0.0,2.0,-2.0,0.0,17,0,4.7,1,0
R09081,0,60,0.0,0,0,0,2,271.7,16.98,16,0.0,60,0,271.7,1,1,1,3,36.69,14.3,1.11,0.31,0.25,0.19,0.12,0,4.131,4.131,5.0,5.0,36.2,1.6,0.0,57.92,242,0.0,0.0,0.0,0.0,16,1,4.3,1,2
R09082,0,21,0.0,0,1,4,4,318.41,24.49,13,21.94,21,1,318.41,2,3,2,7,36.69,19.24,1.22,0.38,0.46,0.23,0.31,0,4.077,4.077,5.0,5.0,173.8,2.6,0.2,451.88,114,1.0,3.0,-2.0,0.33,12,0,4.5,0,1
R09083,0,4,0.0,1,4,5,6,513.56,24.46,21,136.919,4,4,513.56,4,5,5,14,32.0,16.71,1.3,0.52,0.24,0.24,0.38,0,4.348,4.348,8.0,8.0,80.38,2.62,0.25,210.6,672,4.0,1.0,3.0,4.0,21,1,4.4,0,0
R09084,0,0,0.0,1,2,3,4,335.86,18.66,18,56.552,0,2,335.86,5,4,2,11,33.89,14.29,1.19,0.44,0.83,0.33,0.22,0,4.022,4.022,5.0,5.0,131.8,1.6,0.0,210.88,566,2.0,1.0,1.0,2.0,18,0,5.0,0,1
R09085,1,10,0.0,0,4,7,8,545.18,18.17,30,96.171,10,4,545.18,3,5,5,13,30.8,14.4,1.15,0.53,0.53,0.17,0.13,0,3.967,3.967,7.0,7.0,38.14,3.29,0.29,125.48,113,4.0,3.0,1.0,1.33,29,0,4.3,2,1
R09086,0,12,0.0,0,1,1,2,484.34,28.49,17,158.733,12,1,484.34,3,3,5,11,33.47,19.65,1.18,0.29,0.24,0.35,0.18,0,4.376,4.376,3.0,3.0,19.33,3.0,0.0,57.99,465,1.0,0.0,1.0,1.0,16,0,3.9,0,2
R09087,0,3,0.0,1,2,5,6,391.49,14.5,27,32.28,3,2,391.49,5,4,3,12,31.15,13.51,1.04,0.33,0.37,0.3,0.15,0,4.052,4.052,3.0,3.0,159.33,1.33,0.0,211.91,420,2.0,3.0,-1.0,0.67,25,1,4.6,0,1
R09088,0,66,0.0,0,0,0,1,249.9,22.72,11,0.0,66,0,249.9,1,1,1,3,30.09,16.39,1.27,0.64,0.27,0.09,0.36,0,4.255,4.255,3.0,3.0,26.67,1.33,0.33,35.47,93,0.0,0.0,0.0,0.0,11,0,4.7,3,0
R09089,1,50,0.0,0,0,3,8,395.09,19.75,20,0.0,50,0,395.09,1,1,3,5,30.9,15.56,1.17,0.35,0.55,0.3,0.3,0,4.075,4.075,9.0,9.0,80.0,2.56,0.0,204.8,659,0.0,3.0,-3.0,0.0,20,0,4.5,0,1
R09090,0,20,0.0,0,1,1,2,496.84,24.84,20,12.14,20,1,496.84,2,3,5,10,32.8,18.38,1.19,0.6,0.45,0.3,0.25,0,4.235,4.235,4.0,4.0,15.75,2.75,0.5,43.31,487,1.0,0.0,1.0,1.0,19,0,4.1,2,1
R09091,0,2,0.0,1,2,3,4,450.88,18.04,25,28.160000000000004,2,2,450.88,5,4,4,13,31.8,15.39,1.1,0.52,0.28,0.36,0.2,0,4.28,4.28,6.0,6.0,113.67,3.17,0.67,360.33,99,2.0,1.0,1.0,2.0,25,0,4.6,3,2
R09092,0,21,0.0,0,1,1,5,416.46,17.35,24,11.47,21,1,416.46,2,3,4,9,36.17,14.77,1.1,0.29,0.17,0.29,0.04,0,4.092,4.092,10.0,10.0,116.9,2.5,0.3,292.25,588,1.0,0.0,1.0,1.0,24,0,4.4,0,2
R09093,0,19,0.0,0,3,4,4,516.68,21.53,24,64.9,19,3,516.68,2,5,5,12,29.83,15.87,1.23,0.38,0.42,0.38,0.29,0,4.1,4.1,4.0,4.0,41.0,2.5,0.0,102.5,394,3.0,1.0,2.0,3.0,24,0,3.6,0,1
R09094,0,20,0.0,0,1,2,2,387.94,20.42,19,10.16,20,1,387.94,2,3,3,8,34.26,16.49,1.16,0.32,0.26,0.32,0.26,0,3.979,3.979,5.0,5.0,20.2,2.8,0.0,56.56,448,1.0,1.0,0.0,1.0,19,0,4.6,0,2
R09095,0,12,0.0,0,3,5,6,486.35,16.77,29,59.105999999999995,12,3,486.35,3,5,5,13,31.31,14.25,1.09,0.34,0.41,0.24,0.14,0,4.1,4.1,4.0,4.0,452.5,2.75,0.0,1244.38,645,3.0,2.0,1.0,1.5,28,0,4.2,0,1
R09096,1,24,0.0,0,1,2,2,287.25,19.15,15,7.85,24,1,287.25,2,3,1,6,29.07,15.39,1.11,0.47,0.47,0.27,0.13,0,4.253,4.253,4.0,4.0,197.0,3.0,0.75,591.0,269,1.0,1.0,0.0,1.0,13,0,4.3,1,2
R09097,1,18,0.0,0,2,4,5,467.39,17.98,26,42.05500000000001,18,2,467.39,2,4,5,11,29.85,15.47,1.14,0.23,0.27,0.35,0.19,0,4.112,4.112,2.0,2.0,24.5,3.5,0.0,85.75,63,2.0,2.0,0.0,1.0,24,0,4.2,0,2
R09098,0,2,0.0,2,2,5,6,458.45,19.93,23,19.86,2,2,458.45,5,4,4,13,29.91,15.84,1.17,0.22,0.48,0.26,0.3,0,4.178,4.178,6.0,6.0,158.0,2.17,0.17,342.86,328,2.0,3.0,-1.0,0.67,22,0,5.0,0,1
R09099,0,2,0.0,1,2,3,3,337.39,17.76,19,45.44,2,2,337.39,5,4,2,11,23.89,14.65,1.13,0.37,0.21,0.37,0.21,0,4.111,4.111,3.0,3.0,60.0,4.0,0.0,240.0,228,2.0,1.0,1.0,2.0,18,0,5.0,0,0
R09100,0,1,0.0,2,2,8,9,328.13,19.3,17,43.811,1,2,328.13,5,4,2,11,41.29,14.94,1.19,0.12,0.29,0.53,0.12,0,4.171,4.171,2.0,2.0,22.5,3.0,0.0,67.5,502,2.0,6.0,-4.0,0.33,16,0,5.0,0,0
R09101,0,36,0.0,0,0,1,3,477.26,17.04,28,0.0,36,0,477.26,1,1,5,7,29.11,14.32,1.14,0.11,0.57,0.32,0.18,0,4.196,4.196,6.0,6.0,95.5,1.83,0.5,174.76,729,0.0,1.0,-1.0,0.0,28,0,5.0,0,1
R09102,0,42,0.0,0,0,1,2,340.93,21.31,16,0.0,42,0,340.93,1,1,2,4,31.38,14.04,1.38,0.69,0.12,0.44,0.44,0,4.212,4.212,6.0,6.0,232.67,3.33,0.17,774.79,72,0.0,1.0,-1.0,0.0,16,0,4.7,2,2
R09104,0,6,0.0,1,4,5,7,387.54,17.62,22,74.738,6,4,387.54,4,5,3,12,33.68,14.95,1.15,0.09,0.27,0.32,0.14,0,4.045,4.045,7.0,7.0,50.71,2.29,0.14,116.13,717,4.0,1.0,3.0,4.0,21,0,4.0,1,0
R09105,0,53,0.0,0,0,1,3,228.98,16.36,14,0.0,53,0,228.98,1,1,1,3,32.93,14.42,1.11,0.21,0.21,0.43,0.29,0,3.986,3.986,5.0,5.0,163.2,2.4,0.0,391.68,280,0.0,1.0,-1.0,0.0,13,1,4.3,0,0
R09106,0,12,0.0,0,3,4,9,508.19,20.33,25,47.724000000000004,12,3,508.19,3,5,5,13,35.96,16.1,1.18,0.32,0.44,0.4,0.12,0,4.3,4.3,8.0,8.0,22.88,2.25,0.12,51.48,283,3.0,1.0,2.0,3.0,23,0,4.7,0,1
R09107,0,11,0.0,0,2,4,4,463.31,22.06,21,48.14,11,2,463.31,3,4,5,12,28.33,17.28,1.17,0.14,0.67,0.05,0.14,0,4.071,4.071,3.0,3.0,210.67,3.33,0.0,701.53,377,2.0,2.0,0.0,1.0,20,0,5.0,0,1
R09108,0,36,0.0,0,0,6,7,310.11,16.32,19,0.0,36,0,310.11,1,1,2,4,34.05,14.13,1.09,0.32,0.58,0.32,0.16,0,3.921,3.921,4.0,4.0,739.25,2.75,0.0,2032.94,546,0.0,6.0,-6.0,0.0,19,1,4.0,0,1
R09109,0,8,0.0,0,1,2,6,394.66,18.79,21,11.26,8,1,394.66,4,3,3,10,37.48,15.77,1.14,0.33,0.38,0.38,0.19,0,4.205,4.205,5.0,5.0,43.2,3.0,0.0,129.6,89,1.0,1.0,0.0,1.0,19,0,4.4,1,2
R09110,1,31,0.0,0,0,3,8,584.72,20.88,28,0.0,31,0,584.72,1,1,5,7,24.11,16.56,1.15,0.18,0.18,0.29,0.21,0,4.129,4.129,5.0,5.0,149.6,4.2,0.0,628.32,718,0.0,3.0,-3.0,0.0,27,0,4.5,0,2
R09112,1,39,0.0,0,0,1,2,324.35,15.45,21,0.0,39,0,324.35,1,1,2,4,30.1,13.94,1.04,0.67,0.33,0.19,0.14,0,4.095,4.095,3.0,3.0,78.33,2.67,0.33,209.14,416,0.0,1.0,-1.0,0.0,20,0,5.0,2,0
R09113,0,31,0.0,0,0,3,5,458.1,18.32,25,0.0,31,0,458.1,1,1,4,6,29.32,14.24,1.19,0.28,0.4,0.24,0.08,0,4.096,4.096,6.0,6.0,58.17,2.5,0.17,145.43,508,0.0,3.0,-3.0,0.0,23,1,4.7,0,1
R09114,0,22,0.0,0,1,2,2,285.58,16.8,17,22.399,22,1,285.58,2,3,1,6,33.0,14.86,1.1,0.29,0.35,0.18,0.12,0,4.153,4.153,5.0,5.0,243.2,3.0,0.4,729.6,641,1.0,1.0,0.0,1.0,17,0,4.1,0,0
R09115,0,61,0.0,0,0,0,3,534.16,22.26,24,0.0,61,0,534.16,1,1,5,7,33.33,15.89,1.28,0.38,0.29,0.25,0.29,0,4.054,4.054,7.0,7.0,11.29,2.43,0.0,27.43,336,0.0,0.0,0.0,0.0,23,1,4.1,0,0
R09116,0,68,0.0,0,0,0,2,359.9,18.94,19,0.0,68,0,359.9,1,1,3,5,31.11,16.52,1.08,0.37,0.21,0.26,0.37,0,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,628,0.0,0.0,0.0,0.0,19,0,4.1,0,0
R09117,0,2,0.0,1,1,3,4,309.04,17.17,18,11.24,2,1,309.04,5,3,2,10,35.33,12.99,1.18,0.33,0.17,0.33,0.11,0,3.939,3.939,7.0,7.0,5.43,2.29,0.0,12.43,325,1.0,2.0,-1.0,0.5,17,0,4.2,0,0
R09118,0,14,0.0,0,1,5,10,446.32,19.41,23,10.77,14,1,446.32,3,3,4,10,32.09,15.3,1.14,0.26,0.3,0.22,0.13,0,4.143,4.143,6.0,6.0,36.83,2.33,0.0,85.81,606,1.0,4.0,-3.0,0.25,23,1,4.4,0,1
R09119,0,5,0.0,1,1,2,7,672.68,24.91,27,18.03,5,1,672.68,4,3,5,12,31.7,18.87,1.21,0.44,0.37,0.37,0.19,0,4.152,4.152,7.0,7.0,155.86,2.0,0.0,311.72,330,1.0,1.0,0.0,1.0,26,0,4.4,0,1
R09120,0,4,0.0,1,4,7,8,250.62,15.66,16,66.644,4,4,250.62,4,5,1,10,35.69,14.04,1.06,0.44,0.38,0.5,0.06,0,4.288,4.288,4.0,4.0,71.0,2.75,0.25,195.25,619,4.0,3.0,1.0,1.33,16,1,4.7,0,0
R09121,1,46,0.0,0,0,2,3,347.57,15.8,22,0.0,46,0,347.57,1,1,3,5,38.0,13.58,1.1,0.27,0.27,0.09,0.09,0,3.973,3.973,4.0,4.0,77.75,3.75,0.25,291.56,214,0.0,2.0,-2.0,0.0,22,0,3.9,0,0
